timestamp,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,gcp_vm,aws_vm
2022-02-07T16:06:47Z,sitacu,AWS,ap-southeast-2,AWS,ap-northeast-2,55836672.0,145.418,e2-micro,t3.nano
2022-02-07T16:21:45Z,jesalo,AWS,ap-southeast-2,AWS,ap-northeast-2,58982400.0,153.56,e2-micro,t3.nano
2022-02-07T16:32:51Z,kenige,AWS,ap-northeast-2,AWS,ap-south-1,59768832.0,129.537,e2-micro,t3.nano
2022-02-07T16:32:50Z,kenige,AWS,ap-northeast-3,AWS,ap-northeast-2,258211840.0,33.054,e2-micro,t3.nano
2022-02-07T16:32:51Z,kenige,AWS,ap-northeast-2,GCP,asia-south2,59506688.0,160.265,e2-micro,t3.nano
2022-02-07T16:32:50Z,kenige,AWS,ap-northeast-2,AWS,ap-northeast-3,269090816.0,33.083,e2-micro,t3.nano
2022-02-07T16:32:48Z,kenige,AWS,ca-central-1,AWS,ap-northeast-2,48496640.0,172.519,e2-micro,t3.nano
2022-02-07T16:32:50Z,kenige,AWS,ap-southeast-2,AWS,ap-northeast-2,54132736.0,153.586,e2-micro,t3.nano
2022-02-07T16:32:51Z,kenige,AWS,ap-northeast-2,AWS,ap-southeast-2,56360960.0,153.543,e2-micro,t3.nano
2022-02-07T16:32:51Z,kenige,AWS,ap-northeast-2,AWS,ap-northeast-1,272105472.0,34.44,e2-micro,t3.nano
2022-02-07T16:32:52Z,kenige,AWS,ap-northeast-2,AWS,ca-central-1,48496640.0,172.477,e2-micro,t3.nano
2022-02-07T16:32:48Z,kenige,AWS,ap-south-1,AWS,ap-northeast-2,59244544.0,129.612,e2-micro,t3.nano
2022-02-07T16:32:51Z,kenige,AWS,ap-northeast-2,GCP,asia-southeast1,307888128.0,83.167,e2-micro,t3.nano
2022-02-07T16:32:48Z,kenige,AWS,ap-southeast-1,AWS,ap-northeast-2,103809024.0,73.46,e2-micro,t3.nano
2022-02-07T16:32:50Z,kenige,AWS,ap-northeast-1,AWS,ap-northeast-2,264896512.0,33.992,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-northeast3,GCP,asia-northeast1,407240704.0,32.347,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-west1,GCP,asia-northeast3,59375616.0,246.504,e2-micro,t3.nano
2022-02-07T16:36:31Z,kupeli,GCP,europe-central2,GCP,asia-northeast2,93192192.0,251.254,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-central2,GCP,asia-east2,69861376.0,241.623,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-west4,GCP,asia-northeast3,98828288.0,250.465,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east2,GCP,europe-west1,86507520.0,235.235,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-west1,GCP,asia-east2,68288512.0,234.957,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-east1,GCP,europe-west4,44171264.0,254.864,e2-micro,t3.nano
2022-02-07T16:37:36Z,kupeli,GCP,asia-northeast3,GCP,europe-west4,106692608.0,251.75,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-central2,GCP,asia-northeast3,91357184.0,268.065,e2-micro,t3.nano
2022-02-07T16:36:32Z,kupeli,GCP,europe-west1,GCP,asia-northeast2,107216896.0,230.022,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east1,GCP,asia-northeast1,369623040.0,35.249,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast1,GCP,asia-east2,211419136.0,47.188,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east2,GCP,asia-northeast2,220594176.0,51.208,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast1,GCP,europe-central2,27525120.0,242.411,e2-micro,t3.nano
2022-02-07T16:37:07Z,kupeli,GCP,asia-east1,GCP,asia-east2,1002700800.0,14.301,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast1,GCP,europe-west1,22675456.0,221.831,e2-micro,t3.nano
2022-02-07T16:36:42Z,kupeli,GCP,asia-east2,GCP,europe-central2,31981568.0,241.586,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast2,GCP,asia-northeast1,451149824.0,9.597,e2-micro,t3.nano
2022-02-07T16:36:36Z,kupeli,GCP,asia-northeast1,GCP,asia-northeast2,508690432.0,9.772,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast2,GCP,europe-west4,35651584.0,234.776,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-northeast1,GCP,asia-northeast3,419954688.0,32.497,e2-micro,t3.nano
2022-02-07T16:36:35Z,kupeli,GCP,asia-northeast2,GCP,asia-east2,311820288.0,52.182,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-east2,GCP,asia-northeast3,282329088.0,51.316,e2-micro,t3.nano
2022-02-07T16:36:39Z,kupeli,GCP,europe-west4,GCP,asia-east1,33423360.0,253.868,e2-micro,t3.nano
2022-02-07T16:37:06Z,kupeli,GCP,asia-east2,GCP,europe-west4,114425856.0,232.295,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast2,GCP,asia-east1,355860480.0,37.614,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east2,GCP,asia-east1,568590336.0,13.749,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east1,GCP,asia-northeast3,394133504.0,38.1,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east1,GCP,europe-west1,8388608.0,249.707,e2-micro,t3.nano
2022-02-07T16:36:44Z,kupeli,GCP,asia-northeast2,GCP,asia-northeast3,660865024.0,28.79,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east1,GCP,europe-central2,45219840.0,269.789,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-east1,GCP,asia-northeast2,342622208.0,36.107,e2-micro,t3.nano
2022-02-07T16:36:42Z,kupeli,GCP,asia-east2,GCP,asia-northeast1,68026368.0,46.614,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-northeast1,GCP,asia-east1,30146560.0,34.833,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast2,GCP,europe-central2,10092544.0,251.538,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-west1,GCP,asia-northeast1,86507520.0,221.939,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,europe-west1,GCP,asia-east1,66977792.0,249.607,e2-micro,t3.nano
2022-02-07T16:36:39Z,kupeli,GCP,asia-northeast3,GCP,europe-central2,7602176.0,268.278,e2-micro,t3.nano
2022-02-07T16:36:39Z,kupeli,GCP,europe-central2,GCP,asia-east1,86769664.0,269.9,e2-micro,t3.nano
2022-02-07T16:36:36Z,kupeli,GCP,asia-northeast1,GCP,europe-west4,18350080.0,226.708,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast3,GCP,asia-northeast2,349175808.0,29.33,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,asia-northeast3,GCP,asia-east1,36175872.0,38.273,e2-micro,t3.nano
2022-02-07T16:36:38Z,kupeli,GCP,europe-central2,GCP,asia-northeast1,66584576.0,242.681,e2-micro,t3.nano
2022-02-07T16:36:37Z,kupeli,GCP,asia-northeast2,GCP,europe-west1,11141120.0,229.578,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-1,GCP,us-west2,256507904.0,68.384,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-2,GCP,us-west1,247463936.0,64.994,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west4,AWS,us-west-1,472252416.0,16.921,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west3,AWS,us-west-2,176160768.0,42.788,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-2,GCP,us-west2,294256640.0,32.928,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-1,GCP,us-west1,629669888.0,22.684,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-2,GCP,us-west3,464781312.0,42.768,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west2,AWS,us-east-2,112984064.0,67.929,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west1,AWS,us-west-2,611188736.0,16.729,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-1,GCP,us-west3,347996160.0,52.554,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-2,GCP,us-west4,265551872.0,37.28,e2-micro,t3.nano
2022-02-07T18:04:50Z,kaxupu,GCP,us-west4,AWS,us-east-2,139591680.0,62.757,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west3,AWS,us-east-1,162791424.0,52.646,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-1,GCP,us-west4,454557696.0,62.399,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west2,AWS,us-west-1,730071040.0,10.96,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west1,AWS,us-east-1,114688000.0,64.28,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west2,AWS,us-west-2,251133952.0,33.335,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west1,AWS,us-east-2,107216896.0,64.452,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west3,AWS,us-east-2,159514624.0,53.515,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-2,GCP,us-west4,288358400.0,62.585,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west4,AWS,us-east-1,146800640.0,61.751,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-1,GCP,us-west4,308936704.0,17.607,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-2,GCP,us-west3,303693824.0,53.353,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west2,AWS,us-east-1,120848384.0,67.802,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west1,AWS,us-west-1,362414080.0,22.659,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-1,GCP,us-west3,385089536.0,19.676,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west3,AWS,us-west-1,414711808.0,19.256,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-2,GCP,us-west1,492175360.0,16.489,e2-micro,t3.nano
2022-02-07T18:04:47Z,kaxupu,AWS,us-west-1,GCP,us-west2,557187072.0,11.848,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-1,GCP,us-west1,374341632.0,64.412,e2-micro,t3.nano
2022-02-07T18:04:49Z,kaxupu,GCP,us-west4,AWS,us-west-2,212467712.0,37.38,e2-micro,t3.nano
2022-02-07T18:04:46Z,kaxupu,AWS,us-east-2,GCP,us-west2,363331584.0,68.433,e2-micro,t3.nano
2022-02-09T09:22:04Z,husinu,GCP,southamerica-east1,AWS,eu-west-2,40632320.0,204.71,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-east1,AWS,eu-north-1,77332480.0,113.594,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-3,GCP,us-east1,296091648.0,92.875,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-east1,AWS,eu-west-2,98172928.0,88.998,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,AWS,sa-east-1,GCP,us-east1,201719808.0,128.215,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-north-1,GCP,us-central1,230031360.0,123.356,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-east1,AWS,sa-east-1,64618496.0,128.022,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-central1,AWS,eu-north-1,71958528.0,122.805,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-east1,AWS,eu-west-3,94633984.0,92.427,e2-micro,t3.nano
2022-02-09T09:22:04Z,husinu,GCP,southamerica-east1,AWS,eu-west-3,39845888.0,208.779,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-north-1,GCP,northamerica-northeast2,236060672.0,115.981,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,AWS,sa-east-1,GCP,us-central1,189136896.0,142.609,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-north-1,GCP,southamerica-east1,110231552.0,226.911,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-2,GCP,us-east1,279838720.0,89.168,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,AWS,sa-east-1,GCP,northamerica-northeast2,197394432.0,140.103,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-3,GCP,us-central1,254017536.0,103.718,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-central1,AWS,eu-west-1,79167488.0,103.711,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-1,GCP,southamerica-east1,117309440.0,213.919,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-3,GCP,northamerica-northeast2,275906560.0,93.473,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-central1,AWS,eu-west-2,88735744.0,96.752,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,northamerica-northeast2,AWS,eu-west-2,98959360.0,86.193,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-north-1,GCP,us-east1,241041408.0,113.834,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-1,GCP,us-central1,268304384.0,104.696,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-1,GCP,us-east1,270139392.0,98.736,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,northamerica-northeast2,AWS,sa-east-1,61603840.0,140.222,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,northamerica-northeast2,AWS,eu-west-3,91619328.0,93.203,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-2,GCP,southamerica-east1,125829120.0,206.661,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-central1,AWS,sa-east-1,58589184.0,142.438,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-central1,AWS,eu-west-3,86507520.0,103.491,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,northamerica-northeast2,AWS,eu-north-1,71827456.0,115.712,e2-micro,t3.nano
2022-02-09T09:22:04Z,husinu,GCP,southamerica-east1,AWS,eu-north-1,37617664.0,225.745,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-2,GCP,us-central1,248381440.0,96.42,e2-micro,t3.nano
2022-02-09T09:22:02Z,husinu,GCP,us-east1,AWS,eu-west-1,86245376.0,98.412,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-3,GCP,southamerica-east1,119406592.0,208.564,e2-micro,t3.nano
2022-02-09T09:22:04Z,husinu,GCP,southamerica-east1,AWS,eu-west-1,38666240.0,213.355,e2-micro,t3.nano
2022-02-09T09:21:57Z,husinu,AWS,eu-west-2,GCP,northamerica-northeast2,324796416.0,85.565,e2-micro,t3.nano
2022-02-09T09:26:19Z,lumulu,GCP,europe-west4,GCP,northamerica-northeast1,283377664.0,87.21,e2-micro,t3.nano
2022-02-09T09:26:20Z,lumulu,GCP,northamerica-northeast1,GCP,europe-west4,250085376.0,87.416,e2-micro,t3.nano
2022-02-09T09:26:20Z,lumulu,GCP,northamerica-northeast1,GCP,europe-west3,224264192.0,89.401,e2-micro,t3.nano
2022-02-09T09:26:18Z,lumulu,GCP,europe-west2,GCP,northamerica-northeast1,334364672.0,80.246,e2-micro,t3.nano
2022-02-09T09:26:18Z,lumulu,GCP,europe-west6,GCP,northamerica-northeast1,264634368.0,95.352,e2-micro,t3.nano
2022-02-09T09:26:18Z,lumulu,GCP,europe-west3,GCP,northamerica-northeast1,271056896.0,90.33,e2-micro,t3.nano
2022-02-09T09:26:20Z,lumulu,GCP,northamerica-northeast1,GCP,europe-west6,204996608.0,95.166,e2-micro,t3.nano
2022-02-09T16:08:45Z,gagosi,GCP,us-east1,AWS,us-east-1,786300928.0,19.702,e2-small,t3.xlarge
2022-02-09T16:39:44Z,baxuke,GCP,us-central1,GCP,us-west4,661258240.0,45.005,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-west4,GCP,us-central1,668598272.0,45.147,n1-standard-8,
2022-02-09T16:40:09Z,baxuke,GCP,us-east1,GCP,us-central1,959971328.0,32.58,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-west4,GCP,southamerica-east1,168951808.0,161.896,n1-standard-8,
2022-02-09T16:39:38Z,baxuke,GCP,us-west3,GCP,us-west2,1530920960.0,15.436,n1-standard-8,
2022-02-09T16:39:37Z,baxuke,GCP,us-east4,GCP,us-east1,2389311488.0,13.799,n1-standard-8,
2022-02-09T16:40:05Z,baxuke,GCP,us-west2,GCP,us-west4,3751673856.0,7.523,n1-standard-8,
2022-02-09T16:39:37Z,baxuke,GCP,us-central1,GCP,us-east1,877133824.0,33.065,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,us-west4,521404416.0,56.989,n1-standard-8,
2022-02-09T16:39:40Z,baxuke,GCP,southamerica-east1,GCP,us-west1,148111360.0,183.66,n1-standard-8,
2022-02-09T16:39:38Z,baxuke,GCP,us-west2,GCP,us-east1,487194624.0,62.956,n1-standard-8,
2022-02-09T16:39:42Z,baxuke,GCP,us-east4,GCP,us-west4,493092864.0,61.941,n1-standard-8,
2022-02-09T16:39:42Z,baxuke,GCP,us-west3,GCP,us-west4,1207042048.0,20.62,n1-standard-8,
2022-02-09T16:40:03Z,baxuke,GCP,us-west3,GCP,southamerica-east1,177078272.0,159.08,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-west4,GCP,us-west1,1029308416.0,30.12,n1-standard-8,
2022-02-09T16:39:44Z,baxuke,GCP,us-east4,GCP,us-west3,503447552.0,44.762,n1-standard-8,
2022-02-09T16:40:01Z,baxuke,GCP,us-central1,GCP,us-west2,596246528.0,51.899,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,us-west3,556793856.0,52.43,n1-standard-8,
2022-02-09T16:39:42Z,baxuke,GCP,us-west3,GCP,us-central1,982908928.0,22.017,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-west1,GCP,us-east4,324796416.0,88.295,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,us-west2,484704256.0,62.847,n1-standard-8,
2022-02-09T16:39:44Z,baxuke,GCP,us-central1,GCP,us-west3,1090387968.0,21.321,n1-standard-8,
2022-02-09T16:39:38Z,baxuke,GCP,us-west4,GCP,us-east4,438566912.0,62.074,n1-standard-8,
2022-02-09T16:39:42Z,baxuke,GCP,us-west3,GCP,us-east1,555745280.0,52.244,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west2,GCP,us-west3,2212233216.0,15.068,n1-standard-8,
2022-02-09T16:40:03Z,baxuke,GCP,us-east4,GCP,southamerica-east1,221773824.0,129.027,n1-standard-8,
2022-02-09T16:39:44Z,baxuke,GCP,us-central1,GCP,us-east4,772276224.0,24.862,n1-standard-8,
2022-02-09T16:39:38Z,baxuke,GCP,us-west4,GCP,us-west3,1539702784.0,20.488,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west1,GCP,us-central1,402784256.0,57.124,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,us-west1,344981504.0,85.861,n1-standard-8,
2022-02-09T16:40:04Z,baxuke,GCP,southamerica-east1,GCP,us-west4,169213952.0,162.078,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west2,GCP,us-east4,360054784.0,68.534,n1-standard-8,
2022-02-09T16:39:42Z,baxuke,GCP,us-east4,GCP,us-central1,1209139200.0,25.821,n1-standard-8,
2022-02-09T16:39:37Z,baxuke,GCP,us-east4,GCP,us-west1,334233600.0,81.673,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,southamerica-east1,240254976.0,118.481,n1-standard-8,
2022-02-09T16:39:43Z,baxuke,GCP,us-east1,GCP,us-east4,1634074624.0,14.068,n1-standard-8,
2022-02-09T16:39:37Z,baxuke,GCP,us-central1,GCP,southamerica-east1,197263360.0,140.32,n1-standard-8,
2022-02-09T16:40:09Z,baxuke,GCP,us-west1,GCP,us-west2,1220935680.0,26.325,n1-standard-8,
2022-02-09T16:40:09Z,baxuke,GCP,us-west4,GCP,us-west2,3461087232.0,8.178,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west1,GCP,us-east1,345767936.0,85.506,n1-standard-8,
2022-02-09T16:39:40Z,baxuke,GCP,southamerica-east1,GCP,us-west2,178257920.0,156.607,n1-standard-8,
2022-02-09T16:39:37Z,baxuke,GCP,us-west4,GCP,us-east1,502661120.0,57.655,n1-standard-8,
2022-02-09T16:39:44Z,baxuke,GCP,us-west3,GCP,us-east4,664010752.0,44.311,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west1,GCP,southamerica-east1,154271744.0,183.431,n1-standard-8,
2022-02-09T16:39:45Z,baxuke,GCP,us-west1,GCP,us-west4,942276608.0,29.857,n1-standard-8,
2022-02-09T16:57:42Z,pexele,GCP,us-west4,AWS,sa-east-1,49545216.0,169.954,e2-small,t3.nano
2022-02-09T16:57:41Z,pexele,GCP,us-east4,AWS,us-west-2,109707264.0,78.285,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,AWS,sa-east-1,GCP,us-west4,154664960.0,170.527,e2-small,t3.nano
2022-02-09T16:57:40Z,pexele,AWS,us-west-1,GCP,us-east4,383385600.0,75.493,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,AWS,sa-east-1,GCP,us-west3,158597120.0,165.847,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,AWS,sa-east-1,GCP,us-west2,157286400.0,170.952,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,GCP,us-west2,AWS,sa-east-1,51511296.0,168.796,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,AWS,sa-east-1,GCP,us-west1,130285568.0,195.407,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,AWS,sa-east-1,GCP,us-east4,201326592.0,123.817,e2-small,t3.nano
2022-02-09T16:57:40Z,pexele,AWS,us-west-2,GCP,us-east4,363331584.0,78.812,e2-small,t3.nano
2022-02-09T16:57:43Z,pexele,GCP,us-west1,AWS,sa-east-1,49020928.0,193.616,e2-small,t3.nano
2022-02-09T16:57:41Z,pexele,GCP,us-east4,AWS,us-west-1,114294784.0,75.467,e2-small,t3.nano
2022-02-09T16:57:42Z,pexele,GCP,us-west3,AWS,sa-east-1,51773440.0,165.664,e2-small,t3.nano
2022-02-09T16:57:41Z,pexele,GCP,us-east4,AWS,sa-east-1,69599232.0,124.313,e2-small,t3.nano
2022-02-09T17:01:55Z,pexele,AWS,eu-central-1,GCP,us-central1,224919552.0,108.157,e2-small,t3.nano
2022-02-09T17:01:57Z,pexele,AWS,eu-west-2,GCP,northamerica-northeast1,363331584.0,79.372,e2-small,t3.nano
2022-02-09T17:01:59Z,pexele,GCP,northamerica-northeast1,AWS,eu-west-3,101842944.0,86.23,e2-small,t3.nano
2022-02-09T17:01:59Z,pexele,GCP,northamerica-northeast1,AWS,eu-central-1,95813632.0,90.538,e2-small,t3.nano
2022-02-09T17:01:59Z,pexele,GCP,northamerica-northeast1,AWS,eu-west-2,115998720.0,78.179,e2-small,t3.nano
2022-02-09T17:01:56Z,pexele,AWS,eu-west-1,GCP,northamerica-northeast1,326500352.0,87.999,e2-small,t3.nano
2022-02-09T17:02:00Z,pexele,GCP,us-east1,AWS,eu-central-1,88604672.0,99.512,e2-small,t3.nano
2022-02-09T17:01:56Z,pexele,AWS,eu-central-1,GCP,northamerica-northeast2,274333696.0,96.894,e2-small,t3.nano
2022-02-09T17:02:00Z,pexele,GCP,northamerica-northeast2,AWS,eu-west-1,90308608.0,95.716,e2-small,t3.nano
2022-02-09T17:02:00Z,pexele,GCP,us-central1,AWS,eu-central-1,77594624.0,109.162,e2-small,t3.nano
2022-02-09T17:01:57Z,pexele,AWS,eu-west-3,GCP,northamerica-northeast1,339083264.0,86.688,e2-small,t3.nano
2022-02-09T17:01:58Z,pexele,AWS,eu-central-1,GCP,us-east1,278659072.0,100.2,e2-small,t3.nano
2022-02-09T17:02:00Z,pexele,GCP,northamerica-northeast2,AWS,eu-central-1,87556096.0,95.644,e2-small,t3.nano
2022-02-09T17:01:57Z,pexele,AWS,eu-central-1,GCP,northamerica-northeast1,286261248.0,91.263,e2-small,t3.nano
2022-02-09T17:01:58Z,pexele,AWS,eu-north-1,GCP,northamerica-northeast1,257818624.0,108.538,e2-small,t3.nano
2022-02-09T17:01:57Z,pexele,AWS,eu-central-1,GCP,southamerica-east1,111280128.0,217.032,e2-small,t3.nano
2022-02-09T17:01:57Z,pexele,AWS,eu-west-1,GCP,northamerica-northeast2,303169536.0,94.701,e2-small,t3.nano
2022-02-09T17:01:59Z,pexele,GCP,northamerica-northeast1,AWS,eu-west-1,96731136.0,89.179,e2-small,t3.nano
2022-02-09T17:02:03Z,pexele,GCP,southamerica-east1,AWS,eu-central-1,39976960.0,216.316,e2-small,t3.nano
2022-02-09T17:02:00Z,pexele,GCP,northamerica-northeast1,AWS,eu-north-1,77070336.0,108.338,e2-small,t3.nano
2022-02-09T17:07:45Z,pexele,GCP,europe-west3,AWS,ap-south-1,47972352.0,173.281,e2-small,t3.nano
2022-02-09T17:07:47Z,pexele,AWS,ap-southeast-2,GCP,europe-west3,84541440.0,291.985,e2-small,t3.nano
2022-02-09T17:07:45Z,pexele,GCP,europe-west4,AWS,ap-south-1,42074112.0,137.218,e2-small,t3.nano
2022-02-09T17:07:44Z,pexele,AWS,ap-southeast-1,GCP,europe-west6,132775936.0,188.383,e2-small,t3.nano
2022-02-09T17:07:44Z,pexele,AWS,ap-south-1,GCP,europe-west4,125566976.0,137.728,e2-small,t3.nano
2022-02-09T17:07:46Z,pexele,AWS,ap-northeast-3,GCP,europe-west3,96600064.0,238.441,e2-small,t3.nano
2022-02-09T17:07:47Z,pexele,AWS,ap-northeast-3,GCP,europe-west2,105250816.0,234.86,e2-small,t3.nano
2022-02-09T17:07:43Z,pexele,AWS,ca-central-1,GCP,europe-west1,263979008.0,83.204,e2-small,t3.nano
2022-02-09T17:07:45Z,pexele,GCP,europe-west4,AWS,ca-central-1,96600064.0,87.84,e2-small,t3.nano
