timestamp,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,gcp_vm,aws_vm
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,GCP,asia-south2,187957248,152.474,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,GCP,asia-northeast3,154009600,180.254,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,australia-southeast1,82051072,304.916,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,AWS,ap-northeast-1,62914560,126.355,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,GCP,europe-west6,133038080,205.015,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,GCP,australia-southeast1,159907840,175.709,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,GCP,europe-west3,1194459136,15.172,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,AWS,sa-east-1,1214119936,3.188,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,AWS,eu-west-1,33816576,252.704,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,GCP,northamerica-northeast1,116785152,218.226,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,GCP,asia-southeast1,1196294144,16.413,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,AWS,ap-south-1,59244544,135.586,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,AWS,ap-southeast-2,46399488,185.495,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,GCP,europe-west4,1202192384,10.761,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,AWS,eu-west-1,672137216,12.565,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,GCP,europe-north1,798097408,37.428,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,asia-southeast2,266469376,102.802,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,GCP,asia-southeast1,145096704,193.574,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,AWS,eu-west-3,50855936,164.975,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,europe-north1,148635648,192.336,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,GCP,europe-west6,90963968,280.163,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,GCP,northamerica-northeast1,176029696,152.766,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,GCP,asia-southeast1,385351680,73.061,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,AWS,eu-west-3,43122688,195.243,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,australia-southeast1,92274688,272.242,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,ap-northeast-2,305922048,29.041,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,AWS,ap-northeast-3,102629376,88.020,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,ap-southeast-1,41025536,221.730,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast2,AWS,eu-central-1,29622272,288.270,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,AWS,ap-south-1,33554432,246.449,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,europe-west1,139329536,194.166,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,GCP,europe-west4,1567883264,11.434,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,southamerica-east1,72482816,342.405,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west4,AWS,eu-west-1,406192128,20.974,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,AWS,ap-southeast-2,1199177728,3.164,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,AWS,ap-south-1,58589184,146.975,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,GCP,asia-southeast1,79822848,320.547,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,AWS,eu-west-1,48365568,176.894,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,australia-southeast1,177209344,160.609,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,AWS,ap-northeast-3,58195968,160.217,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,AWS,ap-southeast-2,32768000,247.075,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast2,GCP,europe-west4,92012544,284.282,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,australia-southeast1,305266688,94.468,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-2,AWS,ap-northeast-3,73924608,114.932,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,GCP,europe-north1,94240768,276.681,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-north-1,GCP,northamerica-northeast2,243531776,117.896,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,GCP,europe-west3,334233600,89.486,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,GCP,australia-southeast2,94240768,274.703,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,ap-south-1,68550656,119.094,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,AWS,ap-northeast-3,56885248,148.502,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-north-1,AWS,ap-northeast-3,32636928,239.750,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south1,GCP,northamerica-northeast1,126877696,216.524,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,asia-south2,177209344,156.511,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,GCP,europe-west6,306053120,94.113,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,AWS,ap-southeast-1,532938752,14.751,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,eu-west-3,37879808,221.458,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,ap-south-1,60162048,139.383,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,ap-northeast-3,34340864,257.172,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,AWS,ca-central-1,66584576,124.361,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,GCP,asia-southeast2,116260864,228.957,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,eu-west-3,1215561728,6.338,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,GCP,asia-northeast3,408420352,71.085,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,europe-north1,85852160,279.279,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,AWS,ap-southeast-1,39321600,217.590,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,AWS,ap-south-1,115605504,70.608,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,GCP,europe-west2,165019648,143.148,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,GCP,asia-southeast1,419037184,72.842,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,GCP,australia-southeast2,82837504,308.005,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast2,GCP,asia-southeast1,129892352,209.220,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,AWS,eu-north-1,28180480,289.029,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,AWS,ap-south-1,38404096,213.848,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,GCP,europe-west6,257163264,113.098,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,europe-west2,98172928,251.045,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,sa-east-1,43646976,193.854,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-2,AWS,ap-southeast-1,92930048,92.254,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,asia-northeast3,4740218880,2.861,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,AWS,eu-west-1,334364672,23.565,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,sa-east-1,31457280,260.970,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-north-1,AWS,ap-southeast-1,48496640,176.671,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,AWS,ap-southeast-1,41287680,209.416,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,GCP,southamerica-east1,88735744,260.880,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,ca-central-1,113901568,83.709,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-2,AWS,eu-west-1,30670848,256.542,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,AWS,ap-northeast-1,251133952,33.604,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,GCP,australia-southeast1,190054400,151.305,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,GCP,northamerica-northeast2,293339136,101.656,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,GCP,australia-southeast2,344588288,86.012,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west4,GCP,europe-west6,1205075968,15.631,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,GCP,australia-southeast1,92274688,275.654,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-2,AWS,eu-west-1,817364992,12.555,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-2,GCP,asia-southeast1,120979456,202.803,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,GCP,australia-southeast1,128188416,206.997,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,europe-west2,928907264,13.170,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,GCP,europe-west1,88342528,275.911,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,asia-southeast2,122159104,225.738,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,AWS,ap-northeast-3,40370176,206.182,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,ap-southeast-2,28966912,285.170,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,asia-southeast2,69861376,343.201,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,asia-south1,73662464,320.437,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,us-central1,200146944,145.703,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,GCP,europe-west1,141033472,196.068,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,AWS,ap-northeast-1,38010880,214.629,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,europe-north1,111542272,227.909,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,asia-south2,155975680,173.588,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,GCP,europe-west4,1199308800,13.794,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,AWS,eu-central-1,542507008,16.033,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,ap-southeast-1,45088768,193.520,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,AWS,eu-north-1,31850496,254.904,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,GCP,northamerica-northeast2,292814848,96.834,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast2,GCP,europe-west6,287309824,101.892,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ca-central-1,GCP,southamerica-east1,217710592,128.031,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,GCP,northamerica-northeast1,371851264,79.189,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,AWS,ap-northeast-3,63569920,141.653,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,ap-south-1,30408704,130.475,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,GCP,australia-southeast2,88211456,292.356,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,AWS,ca-central-1,42729472,206.953,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west4,AWS,ap-northeast-1,38141952,230.512,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,GCP,asia-northeast3,190447616,148.202,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,sa-east-1,42467328,216.578,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-north-1,GCP,southamerica-east1,119406592,216.704,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,AWS,ap-southeast-1,46006272,179.836,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-2,GCP,australia-southeast1,93847552,262.829,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,us-central1,132120576,191.106,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,asia-south1,479068160,61.629,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,GCP,europe-west4,1199570944,15.726,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,northamerica-northeast1,116129792,218.315,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,ap-northeast-2,32768000,249.411,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,GCP,europe-west3,100532224,252.328,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,southamerica-east1,AWS,ca-central-1,68812800,129.878,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,AWS,eu-north-1,55050240,157.840,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,GCP,us-central1,277479424,106.347,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,GCP,asia-south1,219283456,133.509,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast2,GCP,northamerica-northeast1,1199702016,8.736,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,AWS,eu-west-2,38535168,208.194,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,ap-northeast-3,34471936,239.685,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,europe-west2,171048960,165.365,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,eu-west-3,231866368,37.082,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,eu-central-1,1213857792,7.090,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,AWS,ap-southeast-1,124649472,69.931,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,eu-west-2,558366720,16.323,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,europe-west3,177209344,157.699,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast2,GCP,australia-southeast1,144834560,191.486,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,eu-west-2,209715200,40.724,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south1,AWS,eu-west-1,54788096,151.646,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,eu-west-3,794296320,11.463,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,GCP,asia-south2,179306496,158.408,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,GCP,europe-west6,102760448,233.278,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast2,GCP,asia-south1,193462272,146.994,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast2,GCP,us-central1,144965632,187.290,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,AWS,eu-north-1,32636928,242.581,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,AWS,eu-west-3,38666240,214.857,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,sa-east-1,GCP,northamerica-northeast2,213516288,133.719,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,ap-northeast-2,31981568,260.392,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,GCP,northamerica-northeast2,181927936,153.462,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast2,AWS,eu-west-1,90308608,94.194,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,GCP,asia-south2,146931712,192.019,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,AWS,ap-southeast-2,29753344,278.125,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,GCP,europe-west1,132251648,213.565,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,ap-northeast-3,36044800,227.744,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,GCP,europe-west2,110886912,242.012,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-1,AWS,sa-east-1,32243712,255.323,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,AWS,eu-west-1,38404096,225.599,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,ap-northeast-1,35913728,227.718,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,AWS,ap-northeast-3,295043072,29.386,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,GCP,northamerica-northeast1,114032640,236.344,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,sa-east-1,45613056,199.348,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,AWS,eu-north-1,297533440,28.173,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast2,AWS,eu-west-1,32243712,283.556,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,eu-north-1,697171968,12.193,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-2,GCP,europe-west4,86245376,281.252,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,GCP,us-central1,286130176,102.182,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,GCP,asia-south1,205520896,136.324,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west6,AWS,eu-west-1,301727744,26.545,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south2,AWS,ap-northeast-2,56098816,157.058,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast2,AWS,ca-central-1,35520512,237.721,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,AWS,ap-south-1,71172096,121.888,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,ap-southeast-1,44433408,194.635,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,GCP,europe-west2,1201143808,15.136,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-2,AWS,eu-central-1,32636928,247.011,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,australia-southeast1,167772160,164.614,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-northeast3,GCP,northamerica-northeast2,158334976,173.878,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,AWS,ap-southeast-1,103809024,81.013,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,northamerica-northeast1,GCP,europe-north1,250609664,116.477,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,GCP,asia-southeast2,310640640,88.681,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,AWS,ap-northeast-2,35913728,228.380,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west2,GCP,europe-north1,749731840,41.637,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,GCP,southamerica-east1,140640256,195.001,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west4,GCP,asia-southeast2,123207680,217.240,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,europe-west3,1255800832,22.764,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,GCP,europe-west6,838205440,37.040,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west4,AWS,ap-southeast-2,29622272,282.577,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west3,AWS,eu-north-1,313393152,28.152,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,AWS,eu-west-1,86900736,103.435,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,eu-central-1,37093376,226.684,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,us-central1,GCP,asia-northeast3,176553984,153.679,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,GCP,europe-west4,137101312,200.230,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,AWS,eu-central-1,32112640,209.582,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-south1,GCP,europe-west6,217055232,129.375,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,GCP,europe-west4,108527616,231.942,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,GCP,asia-northeast3,355205120,82.031,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-1,GCP,southamerica-east1,127008768,201.481,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,GCP,europe-north1,119668736,222.260,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-southeast-1,AWS,ca-central-1,39452672,209.421,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-2,GCP,europe-west3,95551488,260.957,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,GCP,northamerica-northeast2,305922048,92.819,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-3,AWS,ca-central-1,99745792,82.995,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-central-1,AWS,ap-northeast-1,37224448,223.400,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,GCP,northamerica-northeast1,353894400,83.042,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-south-1,GCP,europe-west3,205651968,135.850,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,australia-southeast1,AWS,ap-northeast-1,49676288,144.842,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-west1,AWS,eu-west-2,823918592,11.043,e2-small,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,asia-southeast1,GCP,asia-south2,424804352,73.037,e2-small,
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,eu-west-2,AWS,ap-south-1,60424192,143.730,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,AWS,ap-northeast-3,AWS,eu-west-2,37879808,214.571,,t3.nano
2022-02-17T12:30:21.798332Z,ekoqaf,GCP,europe-north1,AWS,ap-northeast-2,29491200,279.333,e2-small,t3.nano
