datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance,datetime,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt,distance
2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715,2022-01-23T14:41:38Z,bqtd,AWS,us-east-1,AWS,us-west-1,150208512,61.315,3508.2342208064715
2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022,2022-01-23T17:00:03Z,xyik,AWS,us-east-1,AWS,us-west-2,131465216,67.358,3887.810395824022
2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528,2022-01-22T20:54:46Z,kxkd,AWS,us-east-1,GCP,us-central1,17432576,36.174,1583.7094009513528
